id,text,isAd,isMuted,webVideoUrl,diggCount,shareCount,playCount,collectCount,commentCount,isSlideshow,isPinned,isSponsored,input,year,month,day,hour,minute,second
7363791889226681632,,False,False,https://www.tiktok.com/@kerrysbouqcakes/video/7363791889226681632,6327,422,144900,988,60,False,False,False,cupcakeslovers,2024,04,30,17,33,43
7425932675073985824,"#CupcakeLover #cupcakedesign #SweetPackaging #CupcakeBox #CupcakePresentation LES#BakeryPackaging #PatisserieChic Nos boîtes à cupcakes sont conçues pour sublimer chaque création sucrée, offrant une présentation élégante et soignée à vos délices gourmands. Vos cupcakes méritent d’être aussi beaux que bons ! #cupcakeaddict #CupcakesOfInstagram #dessertgoal  #FoodiePackaging  #handmadecupcakes #boiteagateaux #accessoire #numbercake   #materiel #boitecupcake #patisserieaccessoire  #cakedecorating #marseille13009 #gateaupersonalisé   #cakedrum #weddingcakesideas #layercakemarseille  #gateauxmarseille  #cakeboard  #gateaudanniversaire #materielpatisserie #marseille #cakedesign #cakedesigner  #gateauanniversaire  #cakeofinstagram #cakeoftheday #cakevideos #instacake #flowerscake #grossiste #fournisseurcake #plateaudepresentation  #cupecake #boitelayercake #cartonondulé #boitemarseille #fournisseurcakesesign  #gateau #pourtoi #patiss #fyp #viralvideo #food #foryoupage #viraltiktok #cake #pastry #pourtoii #viral #cakeshop #bonplan #cakedesign  #boutiquecake #boitenumbercake #pourtoi #foryou #fyp Matériel de pâtisseries #pyf #tiktok #patisseriemaison  #oreambonsplans #layers #grossiste  #Cupcake #verrine #fyp #foryoupage #fypage #birthdaycakes #viral #Celebrate #cakes ",False,False,https://www.tiktok.com/@patidelice_/video/7425932675073985824,4,0,188,0,0,False,False,False,cupcakeslovers,2024,10,15,04,31,32
7348417202413948168,Vanilla Cupcake  Size Cup L Resepi Vanilla Cupcake  Dan Cara Buat. **************************** 250g Mentega(Pure Butter) 220g Gula kastor 4 biji Telur Great A 1 Tbsp Vanilla Flavour  250g Tepung Naik Senderi  1Tsp  Vanilla Paste  (Tepung Naik Senderi Jgn Lupa Ayak) Cara Buat: *Pukul Mentega Dan Gula Sehingga  kembang Dan Pucat * Masukkan Telur 1 Demi 1 Dan Pukul Sehingga Kembang * Ayak Tepung Tepung Naik Senderi  * Akhir Sekali Masukkan  Tepung Dan Kacau Lipat  Perlahan Sehingga Sebati Dan Licin&Kilat.   (Jgn Guna Hand blender Atau Stand Mixer)                                  *Tuangkan Adunan  Setiap Cawan 40g - 43g  Bakar:160c - 25 Minit  Atau Ikut Oven Masing-Masing  Selamat Mencuba. #prabhaskitchen #cupcake #cupcakelover #vanillacupcakes #fyb #viralvideo ,False,False,https://www.tiktok.com/@karangift57/video/7348417202413948168,1047,187,23700,712,18,False,False,False,cupcakeslovers,2024,03,20,07,11,53
7386780748721868078,"Cupcake Lovers in San Antonio! Check out GiGi’s Cupcakes for delicious mini or regular size cupcakes! They also offer custom cakes, cake pops and cookies! 🧁  📍1203 N Loop 1604 W # 109 ⏰ Mon-Sat: 9am-7pm, Sun: 11am-4pm #cupcakes #sanantonio #satx ",False,False,https://www.tiktok.com/@sanantoniofoodie/video/7386780748721868078,1776,649,43000,524,11,False,False,False,cupcakeslovers,2024,07,01,16,22,03
7161390942077865222,#prettycupcakes #cupcakes #cupcakedecorating #cupcakelover #satisfying #satisfyingvideo #cupcakedecoratingvideo #pastelcupcakes #cake #caketok #cakevideos #pipingvideos #buttercream #fyp ,False,False,https://www.tiktok.com/@isabellita_bakes/video/7161390942077865222,3613,114,121900,805,12,False,False,False,cupcakeslovers,2022,11,02,07,14,29
7343218253847629099,Life’s too short to skip dessert - especially when it’s @lancastercupcake 😉🧁 Don’t forget to bring your fellow cupcake lovers to try a cupcake split!🍦 #lancastercupcake #lancasterpa #cupcakes #bakery #cupcakesplit #softserve #dessert #icecream #dessert #explore,False,False,https://www.tiktok.com/@lancastercupcake/video/7343218253847629099,15900,1908,362400,1175,67,False,False,False,cupcakeslovers,2024,03,06,06,57,25
7425684274252188961,Still in the swifty Era #cupcake #toppers #cakedecorating #cakepost #newpost #postoftheday #cakelover ,False,False,https://www.tiktok.com/@chloemaguirescakes/video/7425684274252188961,10,0,161,0,1,False,False,False,cupcakeslovers,2024,10,14,12,27,35
7425450559441866027,"🎉 Exotic Snackzz Bake of the Day 🎉 We’re bringing you OPTIONS, baby! Get into these flavors: 🎃🧁 Pumpkin Cupcake topped with crushed Pumpkin Spice Oreos 🍓 🍫🧁Strawberry Chocolate Chip Cupcake with your choice of Signature Buttercream Cheese Frosting OR our Classic Signature Frosting 🧁NEW! Caramel Flavored Butter Poundcake – a must-try treat! And this October, we stand strong in support of Breast Cancer Awareness Month. Let’s encourage strength, spread hope, and bake for a cause! 💖 Tag your breast cancer warriors and cupcake lovers! 🏷️ #ExoticSnackzz #PumpkinCupcake #StrawberryChocolateChip #ButterPoundcake #BreastCancerAwareness #SupportTheCause #BakingForACure #OctoberAwareness #CupcakeLovers #SweetTreats #StrengthAndSupport #cake #cupcake #bake #pumpkincake #pumkinspice #caramelpoundcake #strawberrycake #dessert #desserts #desserttiktok #desserttok ",False,False,https://www.tiktok.com/@exoticsnackzznyc/video/7425450559441866027,8,0,341,0,0,False,False,False,cupcakeslovers,2024,10,13,21,20,37
6849400776893205765,#diadelmedico #pastelespersonalizados #parati 💙,False,False,https://www.tiktok.com/@cupcakesloversv/video/6849400776893205765,215,179,12100,7,1,False,False,False,cupcakeslovers,2020,07,14,13,13,13
7425669089160629550,Chocolate cupcakes with buttercream frosting😋 #baking #chocolate #chocolatelovers #fyp #bettycrocker ,False,False,https://www.tiktok.com/@zrpacinom/video/7425669089160629550,989,16,12900,51,19,False,False,False,cupcakeslovers,2024,10,14,11,28,41
7413773601234488619,Welp 🤷🏼‍♀️ #oldiebutgoodie #cupcake #chocolatelover ,False,False,https://www.tiktok.com/@meaganbakeryevtic1/video/7413773601234488619,11900,3492,84300,180,147,False,False,False,cupcakeslovers,2024,09,12,10,08,07
7367421701484760352,Can you name this beautiful flower?💚🌸  Im still practicing floral cupcakes… 6weeks now☺️ a bit annoyed i didnt record adding in some leaves…. #rlcakes2021 #cupcakeglowers #buttercream #buttercreamflowers #edibleart #floralcupcakes #hellebore #flowercupcakes #cupcakeinspo #pipingskills #cupcakeslovers,False,False,https://www.tiktok.com/@r.l.cakes/video/7367421701484760352,2976,88,1400000,412,15,False,False,False,cupcakeslovers,2024,05,10,12,19,01
7425665495304572192,Cupcake kind of day 💞😍 vanilla buttercream with a vanilla sponge and a strawberry jam filling ❤️ #food #foodie #foryoupagе #fy #viral_video #viral_video #fyp #liverpool #foodtok #foodlover #foodlovers #eating #eat #cake #cakedecorating #jam #cream #cakecakecake #cupcake ,False,False,https://www.tiktok.com/@liverpoolfoodgirl/video/7425665495304572192,13,1,209,1,2,False,False,False,cupcakeslovers,2024,10,14,11,14,46
7425642813448047877,#baking #cake #cakedecorating #toronto #bakersgonnabake #cupcakes #brampton #bakebakebake #cutecakes #mississauga #cakelover #bakinglove #halloweenishere ,False,False,https://www.tiktok.com/@11o.clock.bakes/video/7425642813448047877,178,1,1644,6,0,False,False,False,cupcakeslovers,2024,10,14,09,46,44
7425506134418574608,𝐁𝐞 𝐑𝐢𝐠𝐡𝐭 𝐁𝐞 𝐒𝐰𝐞𝐞𝐭✌️ #birthdaycake #chocolatecake #sandwichedwithchocolateicing #surprisebirthdaycake #customized #cakesinjapan #cupcakes #cupcakedecorating #cakelover #cakeart #fukuokajapan #customized #cakelovermini,False,False,https://www.tiktok.com/@oh_sugar1/video/7425506134418574608,9,0,136,0,2,False,False,False,cupcakeslovers,2024,10,14,00,56,22
7425714963873893665,"🎀 ""You Are Almost There!"" 🎀 A little box of sweetness to keep you going! 🌸✨ Perfect for celebrations, gifts, or just a special treat. Each bite is as dreamy as it looks 😍💛. Made with love in Manchester! 📦✨ Want your own? DM us to order your custom treat box today! #BespokeBakes #ManchesterEats #CupcakeGoals #TreatYourself #SweetTooth #ManchesterBakery #DessertLovers #CupcakesOfTikTok #cakesoftiktok #cakevideo #cakedecorator ",False,False,https://www.tiktok.com/@houseofpatisserie19/video/7425714963873893665,52,0,642,1,0,False,False,False,cupcakeslovers,2024,10,14,14,26,41
7425793109881031941,#spiderman #cupcakes #cupcakedecorating #chocolate #chocolatelover #happybirthday ,False,False,https://www.tiktok.com/@nellyeneribriones/video/7425793109881031941,1,0,145,0,0,False,False,False,cupcakeslovers,2024,10,14,19,30,00
7425646286889553184,"The best cuppiest cupcakes you can find in Norway @Jåblom Bakst, Cupcakehuset 😋 #cupcake #sweets #norway #foodlover ",False,False,https://www.tiktok.com/@juststudyinnorwayy/video/7425646286889553184,40,0,755,1,0,False,False,False,cupcakeslovers,2024,10,14,10,00,11
7425682092471684385,Chocolate cupcakes with chocolate buttercream 🍫 . . . Recipe on my website www.hadarshapira.com #fyp #cupcake #chocolatecupscakes #buttercream #foruyou #foodblogger #chocolatelover ,False,False,https://www.tiktok.com/@hadarshapira/video/7425682092471684385,50,0,1876,2,1,False,False,False,cupcakeslovers,2024,10,14,12,19,11
6941127954873289990,#pasteldechocolate #chocolatelover #parati 😍🍫,False,False,https://www.tiktok.com/@cupcakesloversv/video/6941127954873289990,84,0,452,0,2,False,False,False,cupcakeslovers,2021,03,18,17,41,33
7425940764896628001,Best cupcake gift 🤤 #derby #derbygift #halloween #nottinghamfood #nottingham #belper #normanton #bestcake #cakelovers #bestgift #derbygift #derbycity #derbycitycentre #belperderbyshire,False,False,https://www.tiktok.com/@boonycake/video/7425940764896628001,0,0,337,0,0,False,False,False,cupcakeslovers,2024,10,15,05,03,06
7367884556961205537,"𝔻𝕠𝕟'𝕥 𝕝𝕖𝕥 𝕒𝕟𝕪𝕠𝕟𝕖 𝕤𝕒𝕪 𝕪𝕠𝕦 𝕔𝕒𝕟'𝕥, 𝕟𝕠𝕥 𝕖𝕧𝕖𝕟 𝕪𝕠𝕦𝕣𝕤𝕖𝕝𝕗 😉 #cacti  #cactus  #cactusandsucculents  #cactusflower  #cupcakeinspo  #cupcakeartist  #cupcakeslovers  #positiveenergy  #positivity  #buttercream  #buttercreamflowers  #floralbuttercream  #cupcakedecorating ",False,False,https://www.tiktok.com/@kerrysbouqcakes/video/7367884556961205537,14700,2723,940400,1969,423,False,False,False,cupcakeslovers,2024,05,11,18,15,18
7380131651629681966,Happy National Cupcake Lovers Day 2024! Chocolate >>> Vanilla cupcakes any day. #cupcakes #desserts #desserttiktok #chocolatecupcakes #foodtiktokfood #eatingshow ,False,False,https://www.tiktok.com/@nolafoodie98/video/7380131651629681966,166,6,7883,14,3,False,False,False,cupcakeslovers,2024,06,13,18,20,09
7364150356273532192,"ℍ𝕖𝕝𝕝𝕠 𝕄𝕒𝕪 👋🏼 Honestly, I can't believe we are over a quarter of the way through the year 😮 it feels like yesterday I was posting Christmas themed cupcakes 🎄 I hope you all have a wonderful month 🌹 #may  #hellomay  #newmonth  #rose  #buttercreamroses  #buttercream  #buttercreamflowers  #buttercreamrose  #baking  #cupcakeinspo  #cupcakeartist  #cupcakebusiness  #cupcakeslovers  #cakelove  #cakeworld  #cakedecorator  #floral ",False,False,https://www.tiktok.com/@kerrysbouqcakes/video/7364150356273532192,245500,17900,2900000,24600,557,False,False,False,cupcakeslovers,2024,05,01,16,44,35
7321053967893581061,#memish Goldencake#cupcakes #cupcakeslovers #wippedcream #fypviralシ ,False,False,https://www.tiktok.com/@memishgoldencake02/video/7321053967893581061,119,4,1744,12,10,False,False,False,cupcakeslovers,2024,01,06,13,28,31
7355231293841460513,𝕃𝕒𝕤𝕥 𝕗𝕖𝕨 𝕙𝕠𝕦𝕣𝕤 ✨ My online tutorial SALE is ending soon! Place your vote below 👇🏻  Don't forget to head over to kerrysbouqcakes.co.uk to browse my range of tutorials that are suitable for all skill levels!  #kerrysbouqcakes  #cupcakeinspo  #cupcakeartist  #cupcakebusiness  #cupcakeslovers  #cakelove  #cakeworld  #buttercream  #edibleart  #floralcupcakes  #onlinetutorials  #frills  #frilly  #twontoned ,False,False,https://www.tiktok.com/@kerrysbouqcakes/video/7355231293841460513,23500,1413,322800,3350,129,False,False,False,cupcakeslovers,2024,04,07,15,54,05
7334122639847427360,"𝕃𝕠𝕧𝕖 𝕞𝕠𝕟𝕥𝕙 ❤️ Valentine's Day is fast approaching! If that special person in your life needs a polite reminder, feel free to tag them below 😉 #lovemonth #bemyvalentine #love #valentine #valentinesday  #red  #cupcakeinspo  #cupcakeartist  #cupcakeslovers  #valentinesdayinspo  #cakelove  #cakeart  #edibleart  #buttercream  #russianpiping  #piping  #floralcupcakes ",False,False,https://www.tiktok.com/@kerrysbouqcakes/video/7334122639847427360,14400,1042,432500,2393,161,False,False,False,cupcakeslovers,2024,02,10,18,41,45
7107600229251304747,Come CUPCAKE TOWER with me 🥰 #cupcake #homebaker #homebaking #homebakingbusiness #cupcakelover #cupcakelovers #chefletty #yoursweetbusiness #yoursweetbiz #lasweetz,False,False,https://www.tiktok.com/@chefletty/video/7107600229251304747,18,2,1877,4,0,False,False,False,cupcakeslovers,2022,06,10,08,18,58
7299818280401767723,"#connecticut #ctfoodie family these cheap wat cupcakes are a #ctfood lovers treat in #stratfordconnecticut 2067 Barnum ave Stratford, Connecticut ",False,False,https://www.tiktok.com/@thedamtok/video/7299818280401767723,2872,576,40800,1007,65,False,False,False,cupcakeslovers,2023,11,10,08,03,16
7425938903506439445,Let’s fill and crumb coat a white chocolate and raffaello cake 😋  #ayeshascreamycreations #order  #ayeshascreamy #lahorebakes #customizecake #birthdaycake #ChocolateCupcakes #CupcakeLove #BakingJoy #DessertDelight #SweetTreats #ChocolateLovers #BakedWithLove #CupcakeHeaven #YummyDesserts #ChocoCupcakes #BakersOfInstagram #DessertGoals,False,False,https://www.tiktok.com/@ayeshascreamycreations/video/7425938903506439445,1,0,370,0,0,False,False,False,cupcakeslovers,2024,10,15,04,55,44
