height,width,duration,coverUrl,originalCoverUrl,definition,format,subtitleLinks
1024,576,25,https://p16-sign.tiktokcdn-us.com/obj/tos-useast5-p-0068-tx/o4m4fhgAQ9wSBF4EIJbjiDAWBRF9aSfgpgtDPE?lk3s=b59d6b55&x-expires=1729166400&x-signature=yzyGJ5MOrhqzYNNgfxvnfmZ2y%2BY%3D&shp=b59d6b55&shcp=-,https://p16-sign.tiktokcdn-us.com/obj/tos-useast5-p-0068-tx/o4m4fhgAQ9wSBF4EIJbjiDAWBRF9aSfgpgtDPE?lk3s=b59d6b55&x-expires=1729166400&x-signature=yzyGJ5MOrhqzYNNgfxvnfmZ2y%2BY%3D&shp=b59d6b55&shcp=-,540p,mp4,"[{'language': 'jpn-JP', 'downloadLink': 'https://api.apify.com/v2/key-value-stores/TMfhQUa3R7VAgQufF/records/subtitle-meaganbake-20240912150807-7413773601234488619-jpn-JP', 'tiktokLink': 'https://v16m-webapp.tiktokcdn-us.com/1f908ee7988e865df81670fa3c5fa79f/6710fd84/video/tos/useast5/tos-useast5-v-0068-tx/5db1f33b35484766a3724669c4559424/?a=1988&bti=NDU3ZjAwOg%3D%3D&ch=0&cr=3&dr=0&lr=all&cd=0%7C0%7C0%7C&cv=1&br=9496&bt=4748&cs=0&ds=3&ft=4KLMeMzm8Zmo0u9Vzb4jVllLdpWrKsd.&mime_type=video_mp4&qs=13&rc=amp0N2o5cmxqdTMzZzczNEBpamp0N2o5cmxqdTMzZzczNEAxMi9yMmRjNGVgLS1kMS9zYSMxMi9yMmRjNGVgLS1kMS9zcw%3D%3D&l=202410151204587CA043A66F338904D9AB&btag=e00048000'}, {'language': 'fra-FR', 'downloadLink': 'https://api.apify.com/v2/key-value-stores/TMfhQUa3R7VAgQufF/records/subtitle-meaganbake-20240912150807-7413773601234488619-fra-FR', 'tiktokLink': 'https://v16m-webapp.tiktokcdn-us.com/60082fee628d3942390a072ac787d193/6710fd84/video/tos/useast5/tos-useast5-v-0068-tx/51d3adee3903406eafb4dc426a1daabb/?a=1988&bti=NDU3ZjAwOg%3D%3D&ch=0&cr=3&dr=0&lr=all&cd=0%7C0%7C0%7C&cv=1&br=9496&bt=4748&cs=0&ds=3&ft=4KLMeMzm8Zmo0u9Vzb4jVllLdpWrKsd.&mime_type=video_mp4&qs=13&rc=amp0N2o5cmxqdTMzZzczNEBpamp0N2o5cmxqdTMzZzczNEAxMi9yMmRjNGVgLS1kMS9zYSMxMi9yMmRjNGVgLS1kMS9zcw%3D%3D&l=202410151204587CA043A66F338904D9AB&btag=e00048000'}, {'language': 'ind-ID', 'downloadLink': 'https://api.apify.com/v2/key-value-stores/TMfhQUa3R7VAgQufF/records/subtitle-meaganbake-20240912150807-7413773601234488619-ind-ID', 'tiktokLink': 'https://v16m-webapp.tiktokcdn-us.com/c39f29286afcc4391ec5e83025f81092/6710fd84/video/tos/useast5/tos-useast5-v-0068-tx/5323dc502f5a40b4a84aa463180a9950/?a=1988&bti=NDU3ZjAwOg%3D%3D&ch=0&cr=3&dr=0&lr=all&cd=0%7C0%7C0%7C&cv=1&br=9496&bt=4748&cs=0&ds=3&ft=4KLMeMzm8Zmo0u9Vzb4jVllLdpWrKsd.&mime_type=video_mp4&qs=13&rc=amp0N2o5cmxqdTMzZzczNEBpamp0N2o5cmxqdTMzZzczNEAxMi9yMmRjNGVgLS1kMS9zYSMxMi9yMmRjNGVgLS1kMS9zcw%3D%3D&l=202410151204587CA043A66F338904D9AB&btag=e00048000'}, {'language': 'ita-IT', 'downloadLink': 'https://api.apify.com/v2/key-value-stores/TMfhQUa3R7VAgQufF/records/subtitle-meaganbake-20240912150807-7413773601234488619-ita-IT', 'tiktokLink': 'https://v16m-webapp.tiktokcdn-us.com/f74d05cc9bfa1e07b126893cf54d9afd/6710fd84/video/tos/useast5/tos-useast5-v-0068-tx/1f31c501ab0a4269b4375055b8353ff8/?a=1988&bti=NDU3ZjAwOg%3D%3D&ch=0&cr=3&dr=0&lr=all&cd=0%7C0%7C0%7C&cv=1&br=9496&bt=4748&cs=0&ds=3&ft=4KLMeMzm8Zmo0u9Vzb4jVllLdpWrKsd.&mime_type=video_mp4&qs=13&rc=amp0N2o5cmxqdTMzZzczNEBpamp0N2o5cmxqdTMzZzczNEAxMi9yMmRjNGVgLS1kMS9zYSMxMi9yMmRjNGVgLS1kMS9zcw%3D%3D&l=202410151204587CA043A66F338904D9AB&btag=e00048000'}, {'language': 'ara-SA', 'downloadLink': 'https://api.apify.com/v2/key-value-stores/TMfhQUa3R7VAgQufF/records/subtitle-meaganbake-20240912150807-7413773601234488619-ara-SA', 'tiktokLink': 'https://v16m-webapp.tiktokcdn-us.com/285a18f9bf1a2771c3e6466869a68489/6710fd84/video/tos/useast5/tos-useast5-v-0068-tx/2e162cf07fbe435695c9952d1e669da9/?a=1988&bti=NDU3ZjAwOg%3D%3D&ch=0&cr=3&dr=0&lr=all&cd=0%7C0%7C0%7C&cv=1&br=9496&bt=4748&cs=0&ds=3&ft=4KLMeMzm8Zmo0u9Vzb4jVllLdpWrKsd.&mime_type=video_mp4&qs=13&rc=amp0N2o5cmxqdTMzZzczNEBpamp0N2o5cmxqdTMzZzczNEAxMi9yMmRjNGVgLS1kMS9zYSMxMi9yMmRjNGVgLS1kMS9zcw%3D%3D&l=202410151204587CA043A66F338904D9AB&btag=e00048000'}, {'language': 'cmn-Hans-CN', 'downloadLink': 'https://api.apify.com/v2/key-value-stores/TMfhQUa3R7VAgQufF/records/subtitle-meaganbake-20240912150807-7413773601234488619-cmn-Hans-CN', 'tiktokLink': 'https://v16m-webapp.tiktokcdn-us.com/702cf4e5a2e5a2d92fe7ba9ec5532a22/6710fd84/video/tos/useast5/tos-useast5-v-0068-tx/570b60c1b92b488090dba9d55c0a1164/?a=1988&bti=NDU3ZjAwOg%3D%3D&ch=0&cr=3&dr=0&lr=all&cd=0%7C0%7C0%7C&cv=1&br=9496&bt=4748&cs=0&ds=3&ft=4KLMeMzm8Zmo0u9Vzb4jVllLdpWrKsd.&mime_type=video_mp4&qs=13&rc=amp0N2o5cmxqdTMzZzczNEBpamp0N2o5cmxqdTMzZzczNEAxMi9yMmRjNGVgLS1kMS9zYSMxMi9yMmRjNGVgLS1kMS9zcw%3D%3D&l=202410151204587CA043A66F338904D9AB&btag=e00048000'}, {'language': 'vie-VN', 'downloadLink': 'https://api.apify.com/v2/key-value-stores/TMfhQUa3R7VAgQufF/records/subtitle-meaganbake-20240912150807-7413773601234488619-vie-VN', 'tiktokLink': 'https://v16m-webapp.tiktokcdn-us.com/05dac204229ab1aeb5654593cbe51e49/6710fd84/video/tos/useast5/tos-useast5-v-0068-tx/288e8daa3d774384aa78f4c12b592fc9/?a=1988&bti=NDU3ZjAwOg%3D%3D&ch=0&cr=3&dr=0&lr=all&cd=0%7C0%7C0%7C&cv=1&br=9496&bt=4748&cs=0&ds=3&ft=4KLMeMzm8Zmo0u9Vzb4jVllLdpWrKsd.&mime_type=video_mp4&qs=13&rc=amp0N2o5cmxqdTMzZzczNEBpamp0N2o5cmxqdTMzZzczNEAxMi9yMmRjNGVgLS1kMS9zYSMxMi9yMmRjNGVgLS1kMS9zcw%3D%3D&l=202410151204587CA043A66F338904D9AB&btag=e00048000'}, {'language': 'rus-RU', 'downloadLink': 'https://api.apify.com/v2/key-value-stores/TMfhQUa3R7VAgQufF/records/subtitle-meaganbake-20240912150807-7413773601234488619-rus-RU', 'tiktokLink': 'https://v16m-webapp.tiktokcdn-us.com/343f4d8a996e89eab5a585ec207a5002/6710fd84/video/tos/useast5/tos-useast5-v-0068-tx/723f369acb9e4fb882fa044137bbe0fe/?a=1988&bti=NDU3ZjAwOg%3D%3D&ch=0&cr=3&dr=0&lr=all&cd=0%7C0%7C0%7C&cv=1&br=9496&bt=4748&cs=0&ds=3&ft=4KLMeMzm8Zmo0u9Vzb4jVllLdpWrKsd.&mime_type=video_mp4&qs=13&rc=amp0N2o5cmxqdTMzZzczNEBpamp0N2o5cmxqdTMzZzczNEAxMi9yMmRjNGVgLS1kMS9zYSMxMi9yMmRjNGVgLS1kMS9zcw%3D%3D&l=202410151204587CA043A66F338904D9AB&btag=e00048000'}, {'language': 'eng-US', 'downloadLink': 'https://api.apify.com/v2/key-value-stores/TMfhQUa3R7VAgQufF/records/subtitle-meaganbake-20240912150807-7413773601234488619-eng-US', 'tiktokLink': 'https://v16m-webapp.tiktokcdn-us.com/eaba9dd3ed4a982a5a1856ca0e6291ab/6710fd84/video/tos/useast5/tos-useast5-v-0068-tx/58726e935bdb4da2b90d390823f6daa4/?a=1988&bti=NDU3ZjAwOg%3D%3D&ch=0&cr=3&dr=0&lr=all&cd=0%7C0%7C0%7C&cv=1&br=9496&bt=4748&cs=0&ds=3&ft=4KLMeMzm8Zmo0u9Vzb4jVllLdpWrKsd.&mime_type=video_mp4&qs=13&rc=amp0N2o5cmxqdTMzZzczNEBpamp0N2o5cmxqdTMzZzczNEAxMi9yMmRjNGVgLS1kMS9zYSMxMi9yMmRjNGVgLS1kMS9zcw%3D%3D&l=202410151204587CA043A66F338904D9AB&btag=e00048000'}, {'language': 'eng-US', 'downloadLink': 'https://api.apify.com/v2/key-value-stores/TMfhQUa3R7VAgQufF/records/subtitle-meaganbake-20240912150807-7413773601234488619-eng-US', 'tiktokLink': 'https://v16m-webapp.tiktokcdn-us.com/701ab5e59e8762711975b8d07947ad5e/6710fd84/video/tos/useast5/tos-useast5-v-0068-tx/49fb0925949042efbefc048850981d12/?a=1988&bti=NDU3ZjAwOg%3D%3D&ch=0&cr=3&dr=0&lr=all&cd=0%7C0%7C0%7C&cv=1&br=9496&bt=4748&cs=0&ds=3&ft=4KLMeMzm8Zmo0u9Vzb4jVllLdpWrKsd.&mime_type=video_mp4&qs=13&rc=amp0N2o5cmxqdTMzZzczNEBpamp0N2o5cmxqdTMzZzczNEAxMi9yMmRjNGVgLS1kMS9zYSMxMi9yMmRjNGVgLS1kMS9zcw%3D%3D&l=202410151204587CA043A66F338904D9AB&btag=e00048000'}, {'language': 'por-PT', 'downloadLink': 'https://api.apify.com/v2/key-value-stores/TMfhQUa3R7VAgQufF/records/subtitle-meaganbake-20240912150807-7413773601234488619-por-PT', 'tiktokLink': 'https://v16m-webapp.tiktokcdn-us.com/15297d14c6430fc549bc54d8ad73220a/6710fd84/video/tos/useast5/tos-useast5-v-0068-tx/116d42ac83224451b7a091fa3f1fded3/?a=1988&bti=NDU3ZjAwOg%3D%3D&ch=0&cr=3&dr=0&lr=all&cd=0%7C0%7C0%7C&cv=1&br=9496&bt=4748&cs=0&ds=3&ft=4KLMeMzm8Zmo0u9Vzb4jVllLdpWrKsd.&mime_type=video_mp4&qs=13&rc=amp0N2o5cmxqdTMzZzczNEBpamp0N2o5cmxqdTMzZzczNEAxMi9yMmRjNGVgLS1kMS9zYSMxMi9yMmRjNGVgLS1kMS9zcw%3D%3D&l=202410151204587CA043A66F338904D9AB&btag=e00048000'}, {'language': 'spa-ES', 'downloadLink': 'https://api.apify.com/v2/key-value-stores/TMfhQUa3R7VAgQufF/records/subtitle-meaganbake-20240912150807-7413773601234488619-spa-ES', 'tiktokLink': 'https://v16m-webapp.tiktokcdn-us.com/c7553e5a4d59aabbe47ad6115c0f701d/6710fd84/video/tos/useast5/tos-useast5-v-0068-tx/2e868ccf79a0453889f2b14e730adfe1/?a=1988&bti=NDU3ZjAwOg%3D%3D&ch=0&cr=3&dr=0&lr=all&cd=0%7C0%7C0%7C&cv=1&br=9496&bt=4748&cs=0&ds=3&ft=4KLMeMzm8Zmo0u9Vzb4jVllLdpWrKsd.&mime_type=video_mp4&qs=13&rc=amp0N2o5cmxqdTMzZzczNEBpamp0N2o5cmxqdTMzZzczNEAxMi9yMmRjNGVgLS1kMS9zYSMxMi9yMmRjNGVgLS1kMS9zcw%3D%3D&l=202410151204587CA043A66F338904D9AB&btag=e00048000'}, {'language': 'kor-KR', 'downloadLink': 'https://api.apify.com/v2/key-value-stores/TMfhQUa3R7VAgQufF/records/subtitle-meaganbake-20240912150807-7413773601234488619-kor-KR', 'tiktokLink': 'https://v16m-webapp.tiktokcdn-us.com/40c93402a6f5d6fa0bc3d3a182e12454/6710fd84/video/tos/useast5/tos-useast5-v-0068-tx/2356acd001eb45b1bfd7208f59b361eb/?a=1988&bti=NDU3ZjAwOg%3D%3D&ch=0&cr=3&dr=0&lr=all&cd=0%7C0%7C0%7C&cv=1&br=9496&bt=4748&cs=0&ds=3&ft=4KLMeMzm8Zmo0u9Vzb4jVllLdpWrKsd.&mime_type=video_mp4&qs=13&rc=amp0N2o5cmxqdTMzZzczNEBpamp0N2o5cmxqdTMzZzczNEAxMi9yMmRjNGVgLS1kMS9zYSMxMi9yMmRjNGVgLS1kMS9zcw%3D%3D&l=202410151204587CA043A66F338904D9AB&btag=e00048000'}, {'language': 'deu-DE', 'downloadLink': 'https://api.apify.com/v2/key-value-stores/TMfhQUa3R7VAgQufF/records/subtitle-meaganbake-20240912150807-7413773601234488619-deu-DE', 'tiktokLink': 'https://v16m-webapp.tiktokcdn-us.com/f5ead27e5aa03af589a1b16703bfee4a/6710fd84/video/tos/useast5/tos-useast5-v-0068-tx/8c7fe41b0ece444199cc5773969f05e0/?a=1988&bti=NDU3ZjAwOg%3D%3D&ch=0&cr=3&dr=0&lr=all&cd=0%7C0%7C0%7C&cv=1&br=9496&bt=4748&cs=0&ds=3&ft=4KLMeMzm8Zmo0u9Vzb4jVllLdpWrKsd.&mime_type=video_mp4&qs=13&rc=amp0N2o5cmxqdTMzZzczNEBpamp0N2o5cmxqdTMzZzczNEAxMi9yMmRjNGVgLS1kMS9zYSMxMi9yMmRjNGVgLS1kMS9zcw%3D%3D&l=202410151204587CA043A66F338904D9AB&btag=e00048000'}]"
1024,576,60,https://p16-sign-useast2a.tiktokcdn.com/tos-useast2a-p-0037-euttp/a85b03b617884bf4a763e2f1ce6a5507_1715361543~tplv-dmt-logom:tos-useast2a-i-0068-euttp/o4A6VlQiDQBwKe1cA9FAPVREjCfxmADIEnQdEP.image?lk3s=b59d6b55&x-expires=1729166400&x-signature=K8vGpINDisNHDkc6SY906Ddq4is%3D&shp=b59d6b55&shcp=-,https://p16-sign-useast2a.tiktokcdn.com/tos-useast2a-p-0037-euttp/a85b03b617884bf4a763e2f1ce6a5507_1715361543~tplv-dmt-logom:tos-useast2a-i-0068-euttp/o4A6VlQiDQBwKe1cA9FAPVREjCfxmADIEnQdEP.image?lk3s=b59d6b55&x-expires=1729166400&x-signature=K8vGpINDisNHDkc6SY906Ddq4is%3D&shp=b59d6b55&shcp=-,540p,mp4,
1024,576,13,https://p16-sign-useast2a.tiktokcdn.com/obj/tos-useast2a-p-0037-euttp/oMfzZ2IsC5BhzNDiWQiESEm3hu34IoA9q9AnGA?lk3s=b59d6b55&x-expires=1729166400&x-signature=kjzLlXZQahfbuCsuFl6tv0T155k%3D&shp=b59d6b55&shcp=-,https://p16-sign-useast2a.tiktokcdn.com/obj/tos-useast2a-p-0037-euttp/oMfzZ2IsC5BhzNDiWQiESEm3hu34IoA9q9AnGA?lk3s=b59d6b55&x-expires=1729166400&x-signature=kjzLlXZQahfbuCsuFl6tv0T155k%3D&shp=b59d6b55&shcp=-,540p,mp4,
1024,576,11,https://p16-sign-va.tiktokcdn.com/obj/tos-maliva-p-0068/fb148feae17e406db0d5f80200c84c2b_1728917330?lk3s=b59d6b55&x-expires=1729166400&x-signature=P%2Bet9eRBUnA6mERs%2FoxaIkML7Jk%3D&shp=b59d6b55&shcp=-,https://p16-sign-va.tiktokcdn.com/obj/tos-maliva-p-0068/fb148feae17e406db0d5f80200c84c2b_1728917330?lk3s=b59d6b55&x-expires=1729166400&x-signature=P%2Bet9eRBUnA6mERs%2FoxaIkML7Jk%3D&shp=b59d6b55&shcp=-,540p,mp4,
1280,720,20,https://p16-sign-sg.tiktokcdn.com/obj/tos-alisg-p-0037/ooyNA82AMD4OW5MIXZQZWBIQGCoQfS3Af3jePA?lk3s=b59d6b55&x-expires=1729166400&x-signature=qyizE%2FVp%2B260YshDTwgaQ0BujYc%3D&shp=b59d6b55&shcp=-,https://p16-sign-sg.tiktokcdn.com/obj/tos-alisg-p-0037/ooyNA82AMD4OW5MIXZQZWBIQGCoQfS3Af3jePA?lk3s=b59d6b55&x-expires=1729166400&x-signature=qyizE%2FVp%2B260YshDTwgaQ0BujYc%3D&shp=b59d6b55&shcp=-,720p,mp4,
1024,576,13,https://p16-sign-useast2a.tiktokcdn.com/obj/tos-useast2a-p-0037-euttp/ogPNntZ6wgw0E0TBU1Mp8xcBHiBAwBHiIEOkx?lk3s=b59d6b55&x-expires=1729166400&x-signature=XNHCh2obDsHA1S1B4DmbIKx7d9s%3D&shp=b59d6b55&shcp=-,https://p16-sign-useast2a.tiktokcdn.com/obj/tos-useast2a-p-0037-euttp/ogPNntZ6wgw0E0TBU1Mp8xcBHiBAwBHiIEOkx?lk3s=b59d6b55&x-expires=1729166400&x-signature=XNHCh2obDsHA1S1B4DmbIKx7d9s%3D&shp=b59d6b55&shcp=-,540p,mp4,
1024,576,8,https://p16-sign-va.tiktokcdn.com/obj/tos-maliva-p-0068/og7bRbSSnIJ7EpBybBDFegdEQRDCV7AEHQfywH?lk3s=b59d6b55&x-expires=1729166400&x-signature=xOPHMfqMoUz8sjQul3vqvvJRncM%3D&shp=b59d6b55&shcp=-,https://p16-sign-va.tiktokcdn.com/obj/tos-maliva-p-0068/og7bRbSSnIJ7EpBybBDFegdEQRDCV7AEHQfywH?lk3s=b59d6b55&x-expires=1729166400&x-signature=xOPHMfqMoUz8sjQul3vqvvJRncM%3D&shp=b59d6b55&shcp=-,540p,mp4,
1024,576,22,https://p16-sign-useast2a.tiktokcdn.com/obj/tos-useast2a-p-0037-euttp/okQRGPnATR2aryUaDDIFIDF4yBCBsQf6EYEZ7f?lk3s=b59d6b55&x-expires=1729166400&x-signature=ljRHc%2BWoIl3lJFRtJzPNq95g5v8%3D&shp=b59d6b55&shcp=-,https://p16-sign-useast2a.tiktokcdn.com/obj/tos-useast2a-p-0037-euttp/okQRGPnATR2aryUaDDIFIDF4yBCBsQf6EYEZ7f?lk3s=b59d6b55&x-expires=1729166400&x-signature=ljRHc%2BWoIl3lJFRtJzPNq95g5v8%3D&shp=b59d6b55&shcp=-,540p,mp4,
1024,576,31,https://p16-sign-useast2a.tiktokcdn.com/obj/tos-useast2a-p-0037-euttp/5dac346e6a6b4f05824b066ad26f9d73_1728926355?lk3s=b59d6b55&x-expires=1729166400&x-signature=mMzG1LQRlYf5PWEQgfQE%2BgikU7U%3D&shp=b59d6b55&shcp=-,https://p16-sign-useast2a.tiktokcdn.com/obj/tos-useast2a-p-0037-euttp/5dac346e6a6b4f05824b066ad26f9d73_1728926355?lk3s=b59d6b55&x-expires=1729166400&x-signature=mMzG1LQRlYf5PWEQgfQE%2BgikU7U%3D&shp=b59d6b55&shcp=-,540p,mp4,
1024,576,16,https://p16-sign-va.tiktokcdn.com/obj/tos-maliva-p-0068/fc9c37d57b9c4f02ae5b549fc92bec55?lk3s=b59d6b55&x-expires=1729166400&x-signature=AVRaTkT8IXEUMMk7XCv8f0UG4sA%3D&shp=b59d6b55&shcp=-,https://p16-sign-va.tiktokcdn.com/obj/tos-maliva-p-0068/fc9c37d57b9c4f02ae5b549fc92bec55?lk3s=b59d6b55&x-expires=1729166400&x-signature=AVRaTkT8IXEUMMk7XCv8f0UG4sA%3D&shp=b59d6b55&shcp=-,540p,mp4,
1024,576,11,https://p16-sign-useast2a.tiktokcdn.com/obj/tos-useast2a-p-0037-euttp/6e5289d707604ad4b21c21f659545460_1728986589?lk3s=b59d6b55&x-expires=1729166400&x-signature=kDGhXQl38EGpGDN13Zobks7nHgI%3D&shp=b59d6b55&shcp=-,https://p16-sign-useast2a.tiktokcdn.com/obj/tos-useast2a-p-0037-euttp/6e5289d707604ad4b21c21f659545460_1728986589?lk3s=b59d6b55&x-expires=1729166400&x-signature=kDGhXQl38EGpGDN13Zobks7nHgI%3D&shp=b59d6b55&shcp=-,540p,mp4,"[{'language': 'eng-US', 'downloadLink': 'https://api.apify.com/v2/key-value-stores/TMfhQUa3R7VAgQufF/records/subtitle-boonycake-20241015100306-7425940764896628001-eng-US', 'tiktokLink': 'https://v16m-webapp.tiktokcdn-us.com/88dd2f349f6ff3b1d287cd27dcc8870f/6710fd79/video/tos/useast2a/tos-useast2a-v-0037-euttp/251d873b789c41ec8478077145d2dd1d/?a=1988&bti=NDU3ZjAwOg%3D%3D&ch=0&cr=3&dr=0&lr=all&cd=0%7C0%7C0%7C&cv=1&br=4684&bt=2342&ds=4&ft=4KLMeMzm8Zmo089Vzb4jVeROdpWrKsd.&mime_type=video_mp4&qs=13&rc=cnF8b2hsc2d3SkBwbmQxaDFwekApdnloazhqaXQ6ZjMzajdpeWcpdnloazhqaXQ6ZjMzajdpeXljRl5Nc3FePmJKYSNgbV90YmJeYGRtYG1lM2xtMHAtLWAxLS06Y2RtYG1lM2xtMHAtLWAxLS06&l=20241015120501F89DF3E3DFDFD704DCD4&btag=e00048000'}, {'language': 'eng-US', 'downloadLink': 'https://api.apify.com/v2/key-value-stores/TMfhQUa3R7VAgQufF/records/subtitle-boonycake-20241015100306-7425940764896628001-eng-US', 'tiktokLink': 'https://v16m-webapp.tiktokcdn-us.com/90d1f903946f78d59ad04dea94220db3/6710fd79/video/tos/useast2a/tos-useast2a-v-0037-euttp/3c0dd7e5427f4dd7a5e2cf721f46a10e/?a=1988&bti=NDU3ZjAwOg%3D%3D&ch=0&cr=3&dr=0&lr=all&cd=0%7C0%7C0%7C&cv=1&br=4684&bt=2342&ds=4&ft=4KLMeMzm8Zmo089Vzb4jVeROdpWrKsd.&mime_type=video_mp4&qs=13&rc=cnF8b2hsc2d3SkBwbmQxaDFwekApdnloazhqaXQ6ZjMzajdpeWcpdnloazhqaXQ6ZjMzajdpeXljRl5Nc3FePmJKYSNgbV90YmJeYGRtYG1lM2xtMHAtLWAxLS06Y2RtYG1lM2xtMHAtLWAxLS06&l=20241015120501F89DF3E3DFDFD704DCD4&btag=e00048000'}, {'language': 'pol-PL', 'downloadLink': 'https://api.apify.com/v2/key-value-stores/TMfhQUa3R7VAgQufF/records/subtitle-boonycake-20241015100306-7425940764896628001-pol-PL', 'tiktokLink': 'https://v16m-webapp.tiktokcdn-us.com/6e52840963bfc30284197762e0be0c42/6710fd79/video/tos/useast2a/tos-useast2a-v-0037-euttp/bc70fff03a5e47cea6f6a783d89720ca/?a=1988&bti=NDU3ZjAwOg%3D%3D&ch=0&cr=3&dr=0&lr=all&cd=0%7C0%7C0%7C&cv=1&br=4684&bt=2342&ds=4&ft=4KLMeMzm8Zmo089Vzb4jVeROdpWrKsd.&mime_type=video_mp4&qs=13&rc=cnF8b2hsc2d3SkBwbmQxaDFwekApdnloazhqaXQ6ZjMzajdpeWcpdnloazhqaXQ6ZjMzajdpeXljRl5Nc3FePmJKYSNgbV90YmJeYGRtYG1lM2xtMHAtLWAxLS06Y2RtYG1lM2xtMHAtLWAxLS06&l=20241015120501F89DF3E3DFDFD704DCD4&btag=e00048000'}, {'language': 'fra-FR', 'downloadLink': 'https://api.apify.com/v2/key-value-stores/TMfhQUa3R7VAgQufF/records/subtitle-boonycake-20241015100306-7425940764896628001-fra-FR', 'tiktokLink': 'https://v16m-webapp.tiktokcdn-us.com/17fa500337e8782918c341b8b9c56a8f/6710fd79/video/tos/useast2a/tos-useast2a-v-0037-euttp/eb267c22b4e64156bbe6b7ef3b61d11f/?a=1988&bti=NDU3ZjAwOg%3D%3D&ch=0&cr=3&dr=0&lr=all&cd=0%7C0%7C0%7C&cv=1&br=4684&bt=2342&ds=4&ft=4KLMeMzm8Zmo089Vzb4jVeROdpWrKsd.&mime_type=video_mp4&qs=13&rc=cnF8b2hsc2d3SkBwbmQxaDFwekApdnloazhqaXQ6ZjMzajdpeWcpdnloazhqaXQ6ZjMzajdpeXljRl5Nc3FePmJKYSNgbV90YmJeYGRtYG1lM2xtMHAtLWAxLS06Y2RtYG1lM2xtMHAtLWAxLS06&l=20241015120501F89DF3E3DFDFD704DCD4&btag=e00048000'}, {'language': 'por-PT', 'downloadLink': 'https://api.apify.com/v2/key-value-stores/TMfhQUa3R7VAgQufF/records/subtitle-boonycake-20241015100306-7425940764896628001-por-PT', 'tiktokLink': 'https://v16m-webapp.tiktokcdn-us.com/add1d7f32948714b1f69fc12bc26602d/6710fd79/video/tos/useast2a/tos-useast2a-v-0037-euttp/628b97c6dfb84e3b9bb4fbeaf824b9bd/?a=1988&bti=NDU3ZjAwOg%3D%3D&ch=0&cr=3&dr=0&lr=all&cd=0%7C0%7C0%7C&cv=1&br=4684&bt=2342&ds=4&ft=4KLMeMzm8Zmo089Vzb4jVeROdpWrKsd.&mime_type=video_mp4&qs=13&rc=cnF8b2hsc2d3SkBwbmQxaDFwekApdnloazhqaXQ6ZjMzajdpeWcpdnloazhqaXQ6ZjMzajdpeXljRl5Nc3FePmJKYSNgbV90YmJeYGRtYG1lM2xtMHAtLWAxLS06Y2RtYG1lM2xtMHAtLWAxLS06&l=20241015120501F89DF3E3DFDFD704DCD4&btag=e00048000'}]"
1024,576,27,https://p16-sign-useast2a.tiktokcdn.com/obj/tos-useast2a-p-0037-euttp/o4QfgIasMfVfAaGxILj2eb9aAdEibIsA4vfAJa?lk3s=b59d6b55&x-expires=1729166400&x-signature=rgGOADZ1u4yRcUCtWuV8j80NV7I%3D&shp=b59d6b55&shcp=-,https://p16-sign-useast2a.tiktokcdn.com/obj/tos-useast2a-p-0037-euttp/o4QfgIasMfVfAaGxILj2eb9aAdEibIsA4vfAJa?lk3s=b59d6b55&x-expires=1729166400&x-signature=rgGOADZ1u4yRcUCtWuV8j80NV7I%3D&shp=b59d6b55&shcp=-,540p,mp4,
1024,576,23,https://p16-pu-sign-useast8.tiktokcdn-us.com/obj/tos-useast5-p-0068-tx/67652f018ca7425c80bb3dc58895ae8c_1718320810?lk3s=b59d6b55&x-expires=1729166400&x-signature=ly%2BBuX2HWdZLVwjSXr8UEZ5%2BkYI%3D&shp=b59d6b55&shcp=-,https://p16-pu-sign-useast8.tiktokcdn-us.com/obj/tos-useast5-p-0068-tx/67652f018ca7425c80bb3dc58895ae8c_1718320810?lk3s=b59d6b55&x-expires=1729166400&x-signature=ly%2BBuX2HWdZLVwjSXr8UEZ5%2BkYI%3D&shp=b59d6b55&shcp=-,540p,mp4,
1024,576,5,https://p16-sign-useast2a.tiktokcdn.com/obj/tos-useast2a-p-0037-euttp/owEZyjtbiP4iKOBIA1W2wEBU30dCBobsC8N7T?lk3s=b59d6b55&x-expires=1729166400&x-signature=ItzAkx6P%2BTnouhRuE8w96GRg9U4%3D&shp=b59d6b55&shcp=-,https://p16-sign-useast2a.tiktokcdn.com/obj/tos-useast2a-p-0037-euttp/owEZyjtbiP4iKOBIA1W2wEBU30dCBobsC8N7T?lk3s=b59d6b55&x-expires=1729166400&x-signature=ItzAkx6P%2BTnouhRuE8w96GRg9U4%3D&shp=b59d6b55&shcp=-,540p,mp4,
1024,576,44,https://p16-sign-va.tiktokcdn.com/obj/tos-maliva-p-0068/o8EQcEIQJcAFsEZme2RSnmf5glDJBBqQvC8lAZ?lk3s=b59d6b55&x-expires=1729166400&x-signature=zix%2FBeGZqopbw9yD5aKzkAiS9ls%3D&shp=b59d6b55&shcp=-,https://p16-sign-va.tiktokcdn.com/obj/tos-maliva-p-0068/o8EQcEIQJcAFsEZme2RSnmf5glDJBBqQvC8lAZ?lk3s=b59d6b55&x-expires=1729166400&x-signature=zix%2FBeGZqopbw9yD5aKzkAiS9ls%3D&shp=b59d6b55&shcp=-,540p,mp4,
